Name,Label,k-fold,Label_enc,Duration
odiya_s01_343.wav,in-en,1,1,5
arctic_a0097.wav,in-en,1,1,5
hindi_0589.wav,hi,1,0,5
odiya_s01_395.wav,in-en,1,1,5
common_voice_hi_23833614.wav,hi,1,0,5
common_voice_hi_23830815.wav,hi,1,0,5
hindi_0623.wav,hi,1,0,7
arctic_a0053.wav,in-en,1,1,3
common_voice_hi_23809709.wav,hi,1,0,5
common_voice_hi_24016296.wav,hi,1,0,5
telugu_s02_508.wav,in-en,1,1,10
hindi_0652.wav,hi,1,0,6
arctic_a0135.wav,in-en,1,1,3
telugu_s02_650.wav,in-en,1,1,5
common_voice_hi_23937555.wav,hi,1,0,4
odiya_s01_087.wav,in-en,1,1,5
hindi_0100.wav,hi,1,0,6
telugu_s02_231.wav,in-en,1,1,4
common_voice_hi_23976074.wav,hi,1,0,6
common_voice_hi_24026414.wav,hi,1,0,5
telugu_s02_488.wav,in-en,1,1,5
hindi_0187.wav,hi,1,0,5
odiya_s01_651.wav,in-en,1,1,4
odiya_s01_290.wav,in-en,1,1,5
odiya_s01_254.wav,in-en,1,1,5
odiya_s01_516.wav,in-en,1,1,5
odiya_s01_490.wav,in-en,1,1,4
arctic_a0417.wav,in-en,1,1,3
hindi_0859.wav,hi,1,0,9
common_voice_hi_23964503.wav,hi,1,0,3
telugu_s02_159.wav,in-en,1,1,4
odiya_s01_514.wav,in-en,1,1,5
odiya_s01_321.wav,in-en,1,1,5
telugu_s02_415.wav,in-en,1,1,4
arctic_a0360.wav,in-en,1,1,4
hindi_0865.wav,hi,1,0,6
odiya_s01_151.wav,in-en,1,1,4
common_voice_hi_23827798.wav,hi,1,0,3
odiya_s01_438.wav,in-en,1,1,5
telugu_s02_095.wav,in-en,1,1,4
arctic_a0452.wav,in-en,1,1,4
hindi_0586.wav,hi,1,0,6
telugu_s02_503.wav,in-en,1,1,4
common_voice_hi_23976026.wav,hi,1,0,4
arctic_a0065.wav,in-en,1,1,4
odiya_s01_464.wav,in-en,1,1,4
telugu_s02_634.wav,in-en,1,1,5
arctic_a0540.wav,in-en,1,1,3
hindi_0686.wav,hi,1,0,6
telugu_s02_621.wav,in-en,1,1,5
common_voice_hi_24026389.wav,hi,1,0,3
telugu_s02_707.wav,in-en,1,1,4
telugu_s02_497.wav,in-en,1,1,5
arctic_a0022.wav,in-en,1,1,5
hindi_0427.wav,hi,1,0,5
hindi_0986.wav,hi,1,0,7
hindi_0584.wav,hi,1,0,5
common_voice_hi_23937538.wav,hi,1,0,3
telugu_s02_404.wav,in-en,1,1,5
odiya_s01_082.wav,in-en,1,1,5
arctic_a0573.wav,in-en,1,1,4
hindi_0521.wav,hi,1,0,5
telugu_s02_496.wav,in-en,1,1,5
odiya_s01_500.wav,in-en,1,1,5
hindi_1087.wav,hi,1,0,5
telugu_s02_592.wav,in-en,1,1,4
arctic_a0500.wav,in-en,1,1,3
odiya_s01_575.wav,in-en,1,1,5
common_voice_hi_23796157.wav,hi,1,0,5
telugu_s02_149.wav,in-en,1,1,5
hindi_1038.wav,hi,1,0,7
telugu_s02_158.wav,in-en,1,1,4
telugu_s02_189.wav,in-en,1,1,4
hindi_0553.wav,hi,1,0,7
telugu_s02_389.wav,in-en,1,1,4
hindi_0654.wav,hi,1,0,6
telugu_s02_273.wav,in-en,1,1,5
hindi_0294.wav,hi,1,0,6
common_voice_hi_23976049.wav,hi,1,0,4
hindi_0980.wav,hi,1,0,5
odiya_s01_072.wav,in-en,1,1,5
telugu_s02_332.wav,in-en,1,1,4
odiya_s01_142.wav,in-en,1,1,5
telugu_s02_460.wav,in-en,1,1,4
hindi_0352.wav,hi,1,0,6
odiya_s01_009.wav,in-en,1,1,5
odiya_s01_694.wav,in-en,1,1,5
telugu_s02_430.wav,in-en,1,1,5
odiya_s01_086.wav,in-en,1,1,4
arctic_a0373.wav,in-en,1,1,3
common_voice_hi_24026274.wav,hi,1,0,5
hindi_0487.wav,hi,1,0,5
hindi_0649.wav,hi,1,0,5
hindi_0123.wav,hi,1,0,7
telugu_s02_145.wav,in-en,1,1,5
arctic_a0056.wav,in-en,1,1,4
arctic_a0128.wav,in-en,1,1,4
telugu_s02_708.wav,in-en,1,1,5
hindi_1026.wav,hi,1,0,4
telugu_s02_452.wav,in-en,2,1,5
hindi_0774.wav,hi,1,0,5
hindi_0622.wav,hi,1,0,8
telugu_s02_705.wav,in-en,2,1,5
odiya_s01_058.wav,in-en,2,1,4
hindi_0835.wav,hi,1,0,7
telugu_s02_335.wav,in-en,2,1,5
telugu_s02_355.wav,in-en,2,1,5
common_voice_hi_23809915.wav,hi,1,0,8
hindi_1127.wav,hi,1,0,5
hindi_0872.wav,hi,1,0,5
telugu_s02_499.wav,in-en,2,1,5
odiya_s01_621.wav,in-en,2,1,5
hindi_0900.wav,hi,1,0,8
common_voice_hi_23844530.wav,hi,1,0,9
odiya_s01_557.wav,in-en,2,1,4
odiya_s01_744.wav,in-en,2,1,5
hindi_0336.wav,hi,1,0,6
common_voice_hi_23833605.wav,hi,1,0,4
telugu_s02_016.wav,in-en,2,1,4
common_voice_hi_23849301.wav,hi,1,0,3
telugu_s02_706.wav,in-en,2,1,5
odiya_s01_526.wav,in-en,2,1,5
hindi_1005.wav,hi,1,0,6
odiya_s01_505.wav,in-en,2,1,5
common_voice_hi_23824451.wav,hi,1,0,3
hindi_0138.wav,hi,1,0,6
hindi_0867.wav,hi,1,0,6
hindi_1049.wav,hi,1,0,5
common_voice_hi_23936424.wav,hi,1,0,3
hindi_0395.wav,hi,1,0,6
hindi_0457.wav,hi,1,0,7
hindi_0526.wav,hi,1,0,6
odiya_s01_581.wav,in-en,2,1,4
hindi_0706.wav,hi,1,0,7
hindi_0007.wav,hi,1,0,7
odiya_s01_426.wav,in-en,2,1,5
common_voice_hi_23937111.wav,hi,1,0,4
odiya_s01_194.wav,in-en,2,1,4
hindi_0608.wav,hi,1,0,5
odiya_s01_528.wav,in-en,2,1,4
arctic_a0286.wav,in-en,2,1,4
telugu_s02_548.wav,in-en,2,1,4
odiya_s01_155.wav,in-en,2,1,5
telugu_s02_704.wav,in-en,2,1,4
hindi_1159.wav,hi,1,0,6
hindi_0472.wav,hi,1,0,7
telugu_s02_426.wav,in-en,2,1,4
hindi_0249.wav,hi,1,0,6
telugu_s02_726.wav,in-en,2,1,5
common_voice_hi_23901987.wav,hi,2,0,3
hindi_0965.wav,hi,2,0,8
hindi_0580.wav,hi,2,0,6
common_voice_hi_24026415.wav,hi,2,0,3
hindi_0500.wav,hi,2,0,7
telugu_s02_387.wav,in-en,2,1,5
odiya_s01_306.wav,in-en,2,1,4
odiya_s01_576.wav,in-en,2,1,4
telugu_s02_115.wav,in-en,2,1,4
odiya_s01_467.wav,in-en,2,1,5
arctic_a0475.wav,in-en,2,1,4
telugu_s02_293.wav,in-en,2,1,5
telugu_s02_666.wav,in-en,2,1,5
telugu_s02_489.wav,in-en,2,1,5
hindi_0738.wav,hi,2,0,6
hindi_1132.wav,hi,2,0,3
telugu_s02_403.wav,in-en,2,1,4
common_voice_hi_23827788.wav,hi,2,0,6
odiya_s01_286.wav,in-en,2,1,5
arctic_a0345.wav,in-en,2,1,3
hindi_0167.wav,hi,2,0,6
arctic_a0457.wav,in-en,2,1,3
odiya_s01_258.wav,in-en,2,1,4
hindi_0813.wav,hi,2,0,7
odiya_s01_287.wav,in-en,2,1,5
arctic_a0570.wav,in-en,2,1,5
hindi_0566.wav,hi,2,0,5
hindi_0066.wav,hi,2,0,7
hindi_1183.wav,hi,2,0,5
telugu_s02_517.wav,in-en,2,1,4
odiya_s01_743.wav,in-en,2,1,5
hindi_0293.wav,hi,2,0,7
hindi_0094.wav,hi,2,0,6
hindi_1117.wav,hi,2,0,6
odiya_s01_732.wav,in-en,2,1,5
hindi_0259.wav,hi,2,0,9
hindi_0821.wav,hi,2,0,8
hindi_0212.wav,hi,2,0,5
hindi_1137.wav,hi,2,0,5
hindi_0455.wav,hi,2,0,6
odiya_s01_384.wav,in-en,2,1,5
telugu_s02_111.wav,in-en,2,1,5
hindi_0503.wav,hi,2,0,5
hindi_0700.wav,hi,2,0,6
common_voice_hi_23809930.wav,hi,2,0,6
odiya_s01_497.wav,in-en,2,1,5
hindi_0402.wav,hi,2,0,9
telugu_s02_461.wav,in-en,2,1,5
hindi_0316.wav,hi,2,0,5
hindi_0712.wav,hi,2,0,9
hindi_0662.wav,hi,2,0,6
odiya_s01_078.wav,in-en,2,1,5
odiya_s01_469.wav,in-en,2,1,4
common_voice_hi_24038974.wav,hi,2,0,4
arctic_a0343.wav,in-en,2,1,3
telugu_s02_177.wav,in-en,2,1,5
hindi_0727.wav,hi,2,0,5
common_voice_hi_23849299.wav,hi,2,0,3
telugu_s02_327.wav,in-en,2,1,4
telugu_s02_271.wav,in-en,2,1,5
telugu_s02_140.wav,in-en,2,1,5
hindi_0405.wav,hi,2,0,6
common_voice_hi_23827475.wav,hi,2,0,8
common_voice_hi_24028187.wav,hi,2,0,6
telugu_s02_350.wav,in-en,2,1,5
common_voice_hi_23809701.wav,hi,2,0,4
common_voice_hi_23937552.wav,hi,2,0,4
arctic_a0288.wav,in-en,2,1,3
odiya_s01_025.wav,in-en,2,1,4
telugu_s02_737.wav,in-en,2,1,5
hindi_0107.wav,hi,2,0,7
arctic_a0518.wav,in-en,2,1,3
odiya_s01_399.wav,in-en,2,1,5
odiya_s01_383.wav,in-en,2,1,5
arctic_a0274.wav,in-en,2,1,3
common_voice_hi_24026419.wav,hi,2,0,3
odiya_s01_149.wav,in-en,2,1,5
arctic_a0494.wav,in-en,2,1,4
hindi_0206.wav,hi,2,0,6
arctic_a0551.wav,in-en,2,1,3
hindi_1197.wav,hi,2,0,7
hindi_0663.wav,hi,2,0,6
hindi_0869.wav,hi,2,0,7
telugu_s02_676.wav,in-en,2,1,5
telugu_s02_538.wav,in-en,2,1,10
arctic_a0176.wav,in-en,2,1,4
hindi_0815.wav,hi,2,0,6
odiya_s01_542.wav,in-en,2,1,5
hindi_0661.wav,hi,2,0,6
arctic_a0162.wav,in-en,2,1,3
hindi_0593.wav,hi,2,0,6
telugu_s02_153.wav,in-en,2,1,5
common_voice_hi_23824457.wav,hi,2,0,4
odiya_s01_379.wav,in-en,2,1,5
hindi_0814.wav,hi,2,0,6
arctic_a0064.wav,in-en,2,1,3
hindi_1130.wav,hi,2,0,6
hindi_0788.wav,hi,2,0,5
hindi_0450.wav,hi,2,0,7
hindi_0666.wav,hi,2,0,7
common_voice_hi_23828747.wav,hi,2,0,7
common_voice_hi_24026467.wav,hi,2,0,4
common_voice_hi_24028174.wav,hi,2,0,3
hindi_0852.wav,hi,2,0,8
odiya_s01_342.wav,in-en,2,1,5
common_voice_hi_23964500.wav,hi,2,0,7
odiya_s01_532.wav,in-en,2,1,4
arctic_a0392.wav,in-en,2,1,4
common_voice_hi_23849297.wav,hi,2,0,4
hindi_0968.wav,hi,2,0,6
odiya_s01_295.wav,in-en,2,1,4
hindi_0837.wav,hi,2,0,8
common_voice_hi_24026240.wav,hi,2,0,4
telugu_s02_691.wav,in-en,2,1,5
hindi_0895.wav,hi,2,0,7
common_voice_hi_23976048.wav,hi,2,0,6
hindi_0180.wav,hi,2,0,7
telugu_s02_255.wav,in-en,2,1,5
hindi_0300.wav,hi,2,0,5
telugu_s02_027.wav,in-en,2,1,4
odiya_s01_574.wav,in-en,2,1,4
telugu_s02_092.wav,in-en,2,1,5
hindi_0502.wav,hi,2,0,8
odiya_s01_335.wav,in-en,2,1,4
telugu_s02_445.wav,in-en,2,1,4
arctic_a0154.wav,in-en,2,1,4
odiya_s01_607.wav,in-en,2,1,5
telugu_s02_573.wav,in-en,2,1,5
odiya_s01_047.wav,in-en,2,1,5
odiya_s01_677.wav,in-en,2,1,4
common_voice_hi_23964615.wav,hi,2,0,4
hindi_1110.wav,hi,2,0,4
odiya_s01_523.wav,in-en,2,1,5
hindi_0421.wav,hi,2,0,6
hindi_0648.wav,hi,2,0,7
common_voice_hi_23964483.wav,hi,2,0,6
odiya_s01_023.wav,in-en,2,1,5
hindi_1178.wav,hi,2,0,5
hindi_0256.wav,hi,2,0,7
hindi_0620.wav,hi,2,0,6
telugu_s02_693.wav,in-en,2,1,5
hindi_0704.wav,hi,2,0,5
common_voice_hi_23828803.wav,hi,2,0,8
common_voice_hi_24016300.wav,hi,2,0,5
odiya_s01_253.wav,in-en,2,1,4
hindi_0739.wav,hi,2,0,6
odiya_s01_377.wav,in-en,2,1,5
hindi_0078.wav,hi,2,0,5
hindi_0525.wav,hi,2,0,6
odiya_s01_241.wav,in-en,2,1,4
telugu_s02_578.wav,in-en,2,1,5
telugu_s02_056.wav,in-en,2,1,5
hindi_0921.wav,hi,2,0,8
common_voice_hi_24026302.wav,hi,2,0,5
hindi_0169.wav,hi,2,0,6
hindi_0151.wav,hi,2,0,6
hindi_0822.wav,hi,2,0,9
arctic_a0372.wav,in-en,2,1,3
odiya_s01_222.wav,in-en,2,1,5
hindi_0714.wav,hi,2,0,6
hindi_0282.wav,hi,2,0,6
common_voice_hi_23795244.wav,hi,2,0,3
common_voice_hi_24028186.wav,hi,2,0,4
arctic_a0172.wav,in-en,2,1,3
hindi_0034.wav,hi,2,0,5
hindi_0410.wav,hi,2,0,6
hindi_0751.wav,hi,2,0,7
hindi_0693.wav,hi,2,0,8
common_voice_hi_23964475.wav,hi,2,0,10
arctic_a0117.wav,in-en,2,1,3
common_voice_hi_23901988.wav,hi,2,0,5
telugu_s02_296.wav,in-en,2,1,4
hindi_0194.wav,hi,2,0,7
arctic_a0339.wav,in-en,2,1,3
hindi_1150.wav,hi,2,0,5
telugu_s02_038.wav,in-en,2,1,4
arctic_a0455.wav,in-en,2,1,4
odiya_s01_504.wav,in-en,2,1,5
hindi_0275.wav,hi,2,0,7
arctic_a0231.wav,in-en,2,1,3
hindi_0983.wav,hi,2,0,8
telugu_s02_065.wav,in-en,2,1,5
common_voice_hi_23795242.wav,hi,2,0,3
arctic_a0522.wav,in-en,2,1,4
odiya_s01_449.wav,in-en,2,1,4
hindi_0420.wav,hi,2,0,6
telugu_s02_183.wav,in-en,2,1,5
hindi_0805.wav,hi,2,0,5
common_voice_hi_24026286.wav,hi,2,0,4
hindi_0051.wav,hi,2,0,5
hindi_1001.wav,hi,2,0,7
hindi_0273.wav,hi,2,0,7
odiya_s01_143.wav,in-en,2,1,4
hindi_0122.wav,hi,2,0,5
common_voice_hi_23833333.wav,hi,2,0,4
odiya_s01_029.wav,in-en,2,1,4
telugu_s02_319.wav,in-en,2,1,5
telugu_s02_450.wav,in-en,2,1,4
odiya_s01_739.wav,in-en,2,1,4
odiya_s01_388.wav,in-en,2,1,4
arctic_a0199.wav,in-en,2,1,3
hindi_0396.wav,hi,2,0,7
odiya_s01_296.wav,in-en,2,1,5
hindi_0737.wav,hi,2,0,7
hindi_0735.wav,hi,2,0,7
common_voice_hi_23937559.wav,hi,2,0,5
arctic_a0380.wav,in-en,2,1,5
hindi_0781.wav,hi,2,0,7
telugu_s02_002.wav,in-en,2,1,4
odiya_s01_169.wav,in-en,2,1,4
hindi_0091.wav,hi,2,0,7
hindi_0549.wav,hi,2,0,6
hindi_0119.wav,hi,2,0,5
hindi_0887.wav,hi,2,0,5
telugu_s02_304.wav,in-en,2,1,4
telugu_s02_132.wav,in-en,2,1,4
arctic_a0499.wav,in-en,2,1,3
arctic_a0148.wav,in-en,2,1,3
common_voice_hi_23827800.wav,hi,2,0,3
odiya_s01_070.wav,in-en,2,1,5
hindi_0209.wav,hi,2,0,6
hindi_0808.wav,hi,2,0,7
odiya_s01_195.wav,in-en,2,1,5
arctic_a0315.wav,in-en,2,1,4
hindi_0571.wav,hi,2,0,7
odiya_s01_629.wav,in-en,2,1,5
telugu_s02_191.wav,in-en,2,1,5
arctic_a0397.wav,in-en,2,1,3
telugu_s02_023.wav,in-en,2,1,5
common_voice_hi_23849288.wav,hi,2,0,5
odiya_s01_330.wav,in-en,2,1,5
odiya_s01_405.wav,in-en,2,1,5
hindi_0522.wav,hi,2,0,7
arctic_a0003.wav,in-en,2,1,3
hindi_0819.wav,hi,2,0,7
common_voice_hi_24026435.wav,hi,2,0,4
common_voice_hi_23827803.wav,hi,2,0,5
arctic_a0326.wav,in-en,2,1,3
odiya_s01_110.wav,in-en,2,1,5
odiya_s01_372.wav,in-en,2,1,4
arctic_a0007.wav,in-en,2,1,3
telugu_s02_093.wav,in-en,2,1,5
hindi_0533.wav,hi,2,0,6
common_voice_hi_23844540.wav,hi,2,0,6
telugu_s02_638.wav,in-en,2,1,5
odiya_s01_591.wav,in-en,2,1,4
telugu_s02_101.wav,in-en,2,1,4
hindi_0939.wav,hi,2,0,6
common_voice_hi_23847595.wav,hi,2,0,4
telugu_s02_277.wav,in-en,2,1,4
common_voice_hi_23828749.wav,hi,2,0,3
common_voice_hi_23832724.wav,hi,2,0,4
hindi_1021.wav,hi,2,0,7
odiya_s01_530.wav,in-en,2,1,6
hindi_0215.wav,hi,2,0,6
telugu_s02_604.wav,in-en,2,1,5
hindi_0899.wav,hi,2,0,8
hindi_0766.wav,hi,2,0,7
common_voice_hi_23796155.wav,hi,2,0,3
telugu_s02_284.wav,in-en,2,1,5
hindi_0718.wav,hi,2,0,6
arctic_a0225.wav,in-en,2,1,3
hindi_0514.wav,hi,2,0,8
common_voice_hi_23809703.wav,hi,2,0,3
common_voice_hi_23830513.wav,hi,2,0,4
telugu_s02_437.wav,in-en,2,1,5
arctic_a0185.wav,in-en,2,1,3
odiya_s01_475.wav,in-en,2,1,5
odiya_s01_741.wav,in-en,2,1,5
common_voice_hi_24026391.wav,hi,2,0,3
telugu_s02_736.wav,in-en,2,1,5
arctic_a0405.wav,in-en,2,1,4
hindi_0710.wav,hi,2,0,6
odiya_s01_727.wav,in-en,2,1,5
odiya_s01_105.wav,in-en,2,1,5
common_voice_hi_24004903.wav,hi,2,0,4
telugu_s02_197.wav,in-en,2,1,5
hindi_0451.wav,hi,2,0,5
hindi_0897.wav,hi,2,0,6
telugu_s02_085.wav,in-en,2,1,4
hindi_0041.wav,hi,2,0,7
telugu_s02_528.wav,in-en,2,1,5
odiya_s01_005.wav,in-en,2,1,4
odiya_s01_228.wav,in-en,2,1,5
common_voice_hi_23809720.wav,hi,2,0,3
arctic_a0353.wav,in-en,2,1,3
hindi_0818.wav,hi,2,0,7
odiya_s01_451.wav,in-en,2,1,5
common_voice_hi_24026514.wav,hi,2,0,4
common_voice_hi_23937540.wav,hi,2,0,7
arctic_a0142.wav,in-en,2,1,3
odiya_s01_052.wav,in-en,2,1,5
common_voice_hi_24026463.wav,hi,2,0,5
hindi_0976.wav,hi,2,0,7
arctic_a0197.wav,in-en,2,1,3
hindi_0541.wav,hi,2,0,6
arctic_a0407.wav,in-en,2,1,7
hindi_0624.wav,hi,2,0,6
hindi_0581.wav,hi,2,0,6
odiya_s01_132.wav,in-en,2,1,4
common_voice_hi_23830521.wav,hi,2,0,3
hindi_1093.wav,hi,2,0,7
odiya_s01_534.wav,in-en,2,1,5
odiya_s01_217.wav,in-en,2,1,5
hindi_1153.wav,hi,2,0,5
odiya_s01_463.wav,in-en,2,1,5
odiya_s01_617.wav,in-en,2,1,5
telugu_s02_617.wav,in-en,2,1,5
hindi_0625.wav,hi,2,0,5
odiya_s01_740.wav,in-en,2,1,4
odiya_s01_393.wav,in-en,2,1,5
telugu_s02_161.wav,in-en,2,1,5
telugu_s02_738.wav,in-en,2,1,4
hindi_1169.wav,hi,2,0,6
arctic_a0034.wav,in-en,2,1,4
hindi_0632.wav,hi,2,0,6
telugu_s02_388.wav,in-en,2,1,9
telugu_s02_395.wav,in-en,2,1,4
hindi_0003.wav,hi,2,0,8
odiya_s01_726.wav,in-en,2,1,5
hindi_0467.wav,hi,2,0,8
common_voice_hi_23937569.wav,hi,2,0,7
telugu_s02_258.wav,in-en,2,1,5
hindi_0565.wav,hi,2,0,5
arctic_a0357.wav,in-en,2,1,4
telugu_s02_635.wav,in-en,2,1,5
telugu_s02_647.wav,in-en,2,1,5
odiya_s01_055.wav,in-en,2,1,5
hindi_0309.wav,hi,2,0,9
hindi_0973.wav,hi,2,0,7
odiya_s01_096.wav,in-en,2,1,5
hindi_1133.wav,hi,2,0,6
odiya_s01_246.wav,in-en,2,1,5
hindi_0996.wav,hi,2,0,5
odiya_s01_539.wav,in-en,2,1,5
odiya_s01_623.wav,in-en,2,1,5
hindi_0117.wav,hi,2,0,7
common_voice_hi_23976029.wav,hi,2,0,3
common_voice_hi_23844538.wav,hi,2,0,7
common_voice_hi_23937576.wav,hi,2,0,5
odiya_s01_003.wav,in-en,2,1,5
hindi_0468.wav,hi,2,0,7
arctic_a0359.wav,in-en,2,1,3
odiya_s01_613.wav,in-en,2,1,4
odiya_s01_163.wav,in-en,2,1,5
hindi_0168.wav,hi,2,0,8
hindi_0683.wav,hi,2,0,6
common_voice_hi_24026271.wav,hi,2,0,3
odiya_s01_293.wav,in-en,2,1,5
odiya_s01_663.wav,in-en,2,1,4
common_voice_hi_24026244.wav,hi,2,0,3
common_voice_hi_23824473.wav,hi,2,0,4
hindi_0631.wav,hi,2,0,8
arctic_a0173.wav,in-en,2,1,3
hindi_0016.wav,hi,2,0,8
hindi_0340.wav,hi,2,0,7
odiya_s01_354.wav,in-en,2,1,5
odiya_s01_554.wav,in-en,2,1,5
common_voice_hi_23964471.wav,hi,2,0,3
arctic_a0438.wav,in-en,2,1,3
hindi_1035.wav,hi,2,0,8
odiya_s01_131.wav,in-en,2,1,5
telugu_s02_428.wav,in-en,2,1,5
hindi_0796.wav,hi,2,0,4
hindi_0993.wav,hi,2,0,7
hindi_1164.wav,hi,2,0,8
hindi_0891.wav,hi,2,0,7
telugu_s02_672.wav,in-en,2,1,5
odiya_s01_569.wav,in-en,2,1,4
odiya_s01_243.wav,in-en,2,1,4
telugu_s02_477.wav,in-en,2,1,5
odiya_s01_725.wav,in-en,2,1,5
hindi_0387.wav,hi,2,0,6
hindi_0014.wav,hi,2,0,5
arctic_a0263.wav,in-en,2,1,3
arctic_a0352.wav,in-en,2,1,3
odiya_s01_099.wav,in-en,2,1,5
odiya_s01_596.wav,in-en,2,1,5
odiya_s01_264.wav,in-en,2,1,4
hindi_0672.wav,hi,2,0,6
hindi_1124.wav,hi,2,0,6
odiya_s01_328.wav,in-en,2,1,4
common_voice_hi_23844517.wav,hi,2,0,7
hindi_0214.wav,hi,2,0,6
telugu_s02_580.wav,in-en,2,1,4
odiya_s01_649.wav,in-en,2,1,5
hindi_0136.wav,hi,2,0,8
common_voice_hi_23809702.wav,hi,2,0,4
telugu_s02_629.wav,in-en,2,1,4
hindi_0456.wav,hi,2,0,5
telugu_s02_723.wav,in-en,2,1,5
common_voice_hi_24026221.wav,hi,2,0,5
hindi_0929.wav,hi,2,0,6
odiya_s01_635.wav,in-en,2,1,5
odiya_s01_303.wav,in-en,2,1,4
hindi_0621.wav,hi,2,0,6
arctic_a0213.wav,in-en,2,1,5
hindi_0374.wav,hi,2,0,6
odiya_s01_699.wav,in-en,2,1,4
telugu_s02_216.wav,in-en,2,1,4
odiya_s01_198.wav,in-en,2,1,5
hindi_0269.wav,hi,2,0,6
telugu_s02_589.wav,in-en,2,1,4
hindi_0679.wav,hi,2,0,6
hindi_0528.wav,hi,2,0,7
common_voice_hi_24026370.wav,hi,2,0,7
telugu_s02_652.wav,in-en,2,1,5
common_voice_hi_23795251.wav,hi,2,0,3
arctic_a0216.wav,in-en,2,1,4
common_voice_hi_23964501.wav,hi,2,0,6
hindi_0613.wav,hi,2,0,7
arctic_a0530.wav,in-en,2,1,3
odiya_s01_371.wav,in-en,2,1,5
telugu_s02_413.wav,in-en,2,1,5
hindi_0790.wav,hi,2,0,5
common_voice_hi_23833319.wav,hi,2,0,8
hindi_0115.wav,hi,2,0,5
telugu_s02_096.wav,in-en,2,1,5
arctic_a0204.wav,in-en,2,1,4
telugu_s02_156.wav,in-en,2,1,4
common_voice_hi_23937110.wav,hi,2,0,6
telugu_s02_505.wav,in-en,2,1,5
odiya_s01_251.wav,in-en,2,1,4
hindi_0062.wav,hi,2,0,7
hindi_0189.wav,hi,2,0,6
telugu_s02_547.wav,in-en,2,1,5
hindi_0026.wav,hi,2,0,7
hindi_0967.wav,hi,2,0,7
telugu_s02_570.wav,in-en,2,1,5
hindi_1050.wav,hi,2,0,8
common_voice_hi_23795240.wav,hi,2,0,4
odiya_s01_602.wav,in-en,2,1,4
odiya_s01_460.wav,in-en,2,1,5
hindi_1145.wav,hi,2,0,5
telugu_s02_406.wav,in-en,2,1,5
hindi_0369.wav,hi,2,0,7
odiya_s01_588.wav,in-en,2,1,4
common_voice_hi_23976062.wav,hi,2,0,3
common_voice_hi_23832957.wav,hi,2,0,3
telugu_s02_410.wav,in-en,2,1,5
telugu_s02_289.wav,in-en,2,1,5
hindi_0902.wav,hi,2,0,8
hindi_0044.wav,hi,2,0,6
hindi_0638.wav,hi,2,0,7
telugu_s02_510.wav,in-en,2,1,5
hindi_0414.wav,hi,2,0,6
hindi_1055.wav,hi,2,0,5
hindi_0748.wav,hi,2,0,7
odiya_s01_062.wav,in-en,2,1,5
hindi_0614.wav,hi,2,0,6
arctic_a0295.wav,in-en,2,1,3
telugu_s02_744.wav,in-en,2,1,4
hindi_0171.wav,hi,2,0,10
telugu_s02_745.wav,in-en,2,1,5
telugu_s02_500.wav,in-en,2,1,4
hindi_0794.wav,hi,2,0,6
common_voice_hi_23936419.wav,hi,2,0,5
common_voice_hi_23964497.wav,hi,2,0,6
common_voice_hi_24026300.wav,hi,2,0,4
hindi_0664.wav,hi,2,0,6
hindi_0659.wav,hi,2,0,6
hindi_0085.wav,hi,2,0,9
common_voice_hi_24026294.wav,hi,2,0,3
hindi_0609.wav,hi,2,0,5
odiya_s01_466.wav,in-en,2,1,4
hindi_0404.wav,hi,2,0,7
arctic_a0151.wav,in-en,2,1,4
arctic_a0281.wav,in-en,2,1,3
hindi_0416.wav,hi,2,0,7
arctic_a0369.wav,in-en,2,1,4
arctic_a0502.wav,in-en,2,1,5
hindi_0038.wav,hi,2,0,6
telugu_s02_649.wav,in-en,2,1,4
telugu_s02_416.wav,in-en,2,1,5
arctic_a0043.wav,in-en,2,1,4
hindi_1182.wav,hi,2,0,8
common_voice_hi_24026285.wav,hi,2,0,4
hindi_0962.wav,hi,2,0,6
telugu_s02_565.wav,in-en,2,1,5
odiya_s01_182.wav,in-en,2,1,5
common_voice_hi_23937537.wav,hi,2,0,4
hindi_0229.wav,hi,2,0,7
arctic_a0254.wav,in-en,2,1,4
telugu_s02_648.wav,in-en,2,1,4
odiya_s01_173.wav,in-en,2,1,4
telugu_s02_045.wav,in-en,2,1,5
hindi_0412.wav,hi,2,0,6
hindi_0832.wav,hi,2,0,6
telugu_s02_307.wav,in-en,2,1,4
telugu_s02_168.wav,in-en,2,1,5
common_voice_hi_23976061.wav,hi,2,0,3
hindi_1029.wav,hi,2,0,5
common_voice_hi_23849376.wav,hi,2,0,3
common_voice_hi_23964616.wav,hi,2,0,5
common_voice_hi_24026301.wav,hi,2,0,4
telugu_s02_226.wav,in-en,2,1,5
telugu_s02_107.wav,in-en,2,1,5
arctic_a0538.wav,in-en,2,1,4
telugu_s02_372.wav,in-en,2,1,5
telugu_s02_364.wav,in-en,2,1,5
hindi_1201.wav,hi,2,0,7
common_voice_hi_23828751.wav,hi,2,0,4
telugu_s02_229.wav,in-en,2,1,4
common_voice_hi_23937560.wav,hi,2,0,4
odiya_s01_158.wav,in-en,2,1,4
arctic_a0309.wav,in-en,2,1,3
hindi_0742.wav,hi,2,0,5
hindi_0927.wav,hi,2,0,7
common_voice_hi_23964612.wav,hi,2,0,3
arctic_a0474.wav,in-en,2,1,4
